name,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
"Albert Park, Melbourne, VIC, Australia",2003-06-17,13.6,10.1,11.8,2.217,100,12.5,rain,,,Cloudy skies throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-06-18,14.4,9.1,11.1,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-06-19,14.1,7.4,10.4,1.25,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-06-20,11.2,8.8,9.6,0.204,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-06-21,14.2,4.5,9.5,0.255,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-06-22,11.4,5.7,8.7,0.713,100,8.33,rain,,,Partly cloudy throughout the day with rain clearing later.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-06-23,12.4,4.5,7.7,1.355,100,8.33,rain,,,Partly cloudy throughout the day with rain in the morning and afternoon.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-06-24,11.7,3.1,6.7,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-06-25,13.7,1,5.8,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-06-26,16.1,1.5,8.8,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-06-27,14.2,9.9,11.3,1.749,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-06-28,16.3,9.3,12.2,0.775,100,8.33,rain,,,Partly cloudy throughout the day with rain clearing later.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-06-29,13.4,8.5,10.9,15.356,100,12.5,rain,,,Cloudy skies throughout the day with rain.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-06-30,13.1,9.1,10.8,1.753,100,16.67,rain,,,Cloudy skies throughout the day with a chance of rain throughout the day.,"95874099999,94857099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-01,14.4,8.1,10.4,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-02,14.1,6.1,8.9,0.075,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-03,12.1,3.2,6.7,0.075,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-04,14.2,2.3,8.2,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-05,14.8,8,11.6,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-06,17.1,7.5,12,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-07,14.9,9.1,11.9,0.443,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-08,14.9,5.9,9.8,1.535,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-09,15.1,3.9,9.3,0.137,100,8.33,rain,,,Partly cloudy throughout the day with rain in the morning and afternoon.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-10,13.2,5.4,8.8,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-11,15.7,5.9,11.5,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-12,13.8,7.9,10.8,0.991,100,8.33,rain,,,Partly cloudy throughout the day with rain clearing later.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-13,15,6.1,9.9,0,0,0,,,,Becoming cloudy in the afternoon.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-14,14.2,6.5,10.6,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-15,14.8,7.1,11.1,0.697,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-16,12.2,4.8,9,5.365,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-17,13.1,3.2,7.6,0,0,0,,,,Partly cloudy throughout the day.,"94898099999,95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999,94892099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-18,12.4,3.2,7.8,0.086,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-19,13.1,4.1,9.2,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-20,12.7,2,7,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-21,15,1.7,9.2,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,94865099999,95866099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-22,14.9,9,11.8,17.163,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"94898099999,95874099999,94866099999,95866099999,94865099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-23,12,8.1,10.1,19.575,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"94860099999,95874099999,94866099999,95867099999,95866099999,94865099999,94872099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-24,12.7,7.1,9.1,22.851,100,16.67,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-25,12.1,5.8,8.8,0.877,100,8.33,rain,,,Partly cloudy throughout the day with rain in the morning and afternoon.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-26,12.1,5.3,8.6,7.454,100,16.67,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-27,12.9,5.1,8.9,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-28,14.4,7,9.5,1.937,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-29,9.5,5.1,6.9,13.318,100,16.67,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-30,9.5,5.1,6.8,14.824,100,16.67,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-07-31,11.9,5.8,8.4,0.148,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-01,14.9,2.9,8.4,0.159,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"94898099999,95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-02,15.1,6.9,10.1,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-03,15.4,7.5,11,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-04,15.6,9.1,12.6,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-05,16.1,7.1,13.1,1.11,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-06,13.9,7.1,9.9,0.24,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-07,14.1,7.7,11.2,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-08,15.3,6.9,11,1.545,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94866099999,95866099999,94865099999,94872099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-09,11.9,3.1,6.4,3.125,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-10,12.4,0.7,6.2,0.086,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-11,11.1,5.1,9,0.075,100,4.17,rain,,,Cloudy skies throughout the day with late afternoon rain.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-12,15.7,9.5,12.1,0.086,100,4.17,rain,,,Cloudy skies throughout the day with morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-13,15.1,10.1,12.3,10.146,100,8.33,rain,,,Cloudy skies throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-14,11.1,4.4,8.5,4.919,100,16.67,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-15,11.7,3,6.6,0.651,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-16,13.3,0.7,7.1,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-17,11.8,4.5,8.4,2.916,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-18,10.5,5.1,8.1,6.005,100,12.5,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-19,11.7,1.9,6.9,0.631,100,8.33,rain,,,Partly cloudy throughout the day with rain clearing later.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-20,14,-0.9,6.2,0.048,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-21,11.2,3.1,7.6,0.195,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-22,15.1,6.3,10.3,0.466,100,4.17,rain,,,Becoming cloudy in the afternoon with early morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-23,14.1,3.5,9.8,4.18,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-24,12.6,8.8,10.6,10.047,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-25,12.4,6.1,9.2,1.897,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-26,13.2,5.1,8.5,1.879,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-27,14.1,6.5,9.9,0.075,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-28,15.1,8.1,11.3,0,0,0,,,,Partly cloudy throughout the day.,"94898099999,95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-29,15.5,8.8,12,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-30,13.1,6.7,9.9,3.798,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-08-31,10.3,5.1,7.6,3.339,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-01,11.7,3.3,7.4,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-02,14.4,6.1,10.2,0.048,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-03,13.2,8.1,10.5,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-04,18.6,1.9,10.4,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-05,15.1,8.1,11.4,0.075,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-06,14.6,5.6,9.5,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-07,12.8,3.7,8.4,0.148,100,8.33,rain,,,Partly cloudy throughout the day with rain clearing later.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-08,16.4,-0.2,8.1,0.111,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-09,18.1,5,12,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-10,17.1,9.1,13.1,4.102,100,16.67,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,94865099999,95866099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-11,14.7,5.8,11,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-12,15.5,8.1,12.3,0.61,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-13,17.1,5.4,10.4,1.964,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94863099999,94857099999,94866099999,95866099999,94865099999,94864099999,94854099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-14,12.1,6.4,8.8,2.073,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-15,13.7,7.1,10.2,3.211,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-16,15.2,8.1,11.1,2.553,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-17,18.1,10.1,14,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-18,15.1,8.4,11.7,2.458,100,4.17,rain,,,Partly cloudy throughout the day with early morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-19,18.1,7.7,12.5,0.543,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-20,18.2,3.6,11.2,0.086,100,4.17,rain,,,Clear conditions throughout the day with morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-21,20.8,8.1,14.2,0.304,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-22,21,3.7,12.6,1.298,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94857099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-23,14.5,5.9,8.3,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,94865099999,95866099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-24,18.7,15.1,16.6,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,94865099999,95866099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-25,18.8,10.9,15.2,0.453,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-26,14.2,6.8,9.8,2.466,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94863099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-27,11.7,3.7,7.2,5.496,100,16.67,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-28,16,1.3,9.3,0.706,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-29,12.1,4.4,7.8,1.831,100,12.5,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-09-30,15.1,3.1,9,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-01,12.1,3.5,8.4,5.969,100,8.33,rain,,,Cloudy skies throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-02,12.4,9.1,10.7,3.932,100,16.67,rain,,,Cloudy skies throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-03,14.6,6,9.9,0.569,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-04,15.2,6.2,10.6,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-05,15.2,8.4,11.6,0.522,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-06,14.2,6.1,10.7,0.062,100,4.17,rain,,,Partly cloudy throughout the day with morning rain.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-07,17.1,3.8,11.6,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-08,13.3,5.1,10,1.792,100,16.67,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-09,13.3,1.9,8.5,1.191,100,16.67,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-10,12.1,5.1,8.8,5.178,100,12.5,rain,,,Partly cloudy throughout the day with a chance of rain throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-11,13.1,5.1,9.1,0.075,100,4.17,rain,,,Partly cloudy throughout the day with afternoon rain.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-12,15,6.9,10.9,0.166,100,8.33,rain,,,Partly cloudy throughout the day with rain clearing later.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-13,21.1,7.6,13.9,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-14,22.4,7.2,15.7,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-15,20.1,10.1,15.9,6.031,100,4.17,rain,,,Partly cloudy throughout the day with late afternoon rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-16,16.7,7,12.1,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-17,21,5.8,13.9,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-18,27,8.3,18.6,0,0,0,,,,Clear conditions throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-19,21.1,8.1,14.4,15.451,100,12.5,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-20,19.1,7.4,14.3,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-21,15.8,9.1,12.8,13.274,100,8.33,rain,,,Partly cloudy throughout the day with rain.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-22,13,7.4,10.2,1.666,100,8.33,rain,,,Partly cloudy throughout the day with rain clearing later.,"95874099999,94866099999,95867099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-23,16.1,7.8,12.1,5.998,100,8.33,rain,,,Partly cloudy throughout the day with rain in the morning and afternoon.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
"Albert Park, Melbourne, VIC, Australia",2003-10-24,18.4,7.1,13,0,0,0,,,,Partly cloudy throughout the day.,"95874099999,94866099999,95866099999,94865099999,94864099999,94870099999",obs
