datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
2018-12-05,25.9,19.9,23,0,0,0,,0,0,Clearing in the afternoon.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-06,27.2,19.3,23.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-07,26.6,21.1,23.5,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-08,25.4,19.3,22.4,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-09,26.1,18.1,22.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-10,25.9,19.4,23,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-11,25.6,21,23.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-12,25.2,18.4,21.9,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-13,24.9,17.7,21.4,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-14,25.3,18,21.8,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-15,26.1,18.4,22.2,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-16,24.4,19.1,21.5,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-17,24.2,16.7,21.1,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-18,25.4,16.5,21.1,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-19,24.9,16.6,21,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-20,23.6,16.5,20.4,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-21,25.1,16.6,21,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-22,23.4,17.9,20.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-23,21.5,15.9,18.7,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-24,22.4,15.5,18.7,0,0,0,,0,0,Becoming cloudy in the afternoon.,"OTHH,OTBD,41170599999,41170099999,41170399999",obs
2018-12-25,23.4,15.7,18.9,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41170399999",obs
2018-12-26,22.5,14.8,18.7,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41170399999",obs
2018-12-27,21.4,14.8,18.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-28,22.6,14.4,19.2,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-29,24.1,16.9,20.3,0,0,0,,0,0,Clearing in the afternoon.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-30,23.1,17.7,20.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2018-12-31,24.6,18.3,21.4,0.6,100,12.5,rain,0,0,Clear conditions throughout the day with rain clearing later.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-01,23.9,17.4,21.1,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-02,24.1,18.2,21.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-03,26.8,20.3,22.8,0,0,0,,0,0,Clearing in the afternoon.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-04,24,18.3,21.2,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-05,24,16,19.5,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-06,23.5,13.2,19,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-07,24.8,17.9,21,0,0,0,,0,0,Becoming cloudy in the afternoon.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-08,25.2,16.4,21,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-09,28,18.2,22.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-10,22.9,16.8,19.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-11,20.9,15.3,17.5,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-12,21.4,13.9,17.3,0,0,0,,0,0,Becoming cloudy in the afternoon.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-13,21.6,14.1,17.9,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-14,22.8,18.1,20.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-15,24.2,19.8,21.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-16,24.8,18.7,21.9,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-17,28.1,17.9,21.9,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-18,21.4,15.8,17.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-19,19.5,14.3,16.5,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-20,19.4,11.7,15.4,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-21,20.4,12.1,15.7,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-22,21.6,12.3,17,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-23,22.3,12.8,17.7,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-24,23.3,15.5,19.1,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-25,22.8,16.4,19.8,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-26,29,17.2,21.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-27,28.3,18.3,22.3,0,0,0,,0,0,Becoming cloudy in the afternoon.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-28,24.9,19,21.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-29,27.1,18.9,21.8,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-30,22.3,17.1,19.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-01-31,24.3,15.8,19.9,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-01,25.6,16,20.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-02,25.8,18.4,21.7,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-03,22.6,18.4,21,4,100,54.17,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-04,22,15.5,18.4,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-05,21.9,13,17.4,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-06,23,13.8,18.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-07,22.5,13.9,18.2,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-08,21.2,12.8,18.1,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-09,22.7,16.7,19.8,0,0,0,,0,0,Clearing in the afternoon.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-10,24.2,20.1,21.5,0.2,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-11,24.2,20.8,21.8,0.7,100,20.83,rain,0,0,Partly cloudy throughout the day with rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-12,21.9,16,18.4,0.2,100,8.33,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-13,21.9,13.5,17.7,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-14,20.7,12.6,17.5,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-15,22.2,16.6,20.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-16,28.3,20.6,23.3,1.2,100,37.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-17,22,15.9,19.5,0.8,100,20.83,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-18,21.8,14.7,18.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-19,22.6,16,18.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-20,21.9,14.9,18,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-21,21.6,12.2,17.5,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-22,21,15,18.5,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-23,21.5,15.6,19.4,0.2,100,8.33,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-24,24.3,17.4,20.9,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-25,25.5,18.4,21.2,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-26,24.5,17.3,20.1,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-27,21.8,13.9,19.2,0.3,100,8.33,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-02-28,24.3,20.1,21.6,0.3,100,12.5,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-01,24.9,18.5,21.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-02,21.4,14.9,17.7,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41170399999",obs
2019-03-03,21.9,14.9,18,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41170399999",obs
2019-03-04,24,12.8,18.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-05,25.9,13.3,19.8,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-06,23.3,15.5,19.4,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41170399999",obs
2019-03-07,24.4,17.4,20.3,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41170399999",obs
2019-03-08,25.6,15.6,20.1,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41170399999",obs
2019-03-09,23.9,15.4,19,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41170399999",obs
2019-03-10,24,13.1,18.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-11,25,12.3,18.9,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-12,26.6,13.8,20,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-13,24.5,13.6,19.8,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-14,23.4,17.9,20.8,0.8,100,25,rain,0,0,Partly cloudy throughout the day with rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-15,23.7,20.9,22.1,1.3,100,20.83,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-16,24.9,20,22.2,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41170399999",obs
2019-03-17,28.5,20.4,23.7,0.9,100,20.83,rain,0,0,Clear conditions throughout the day with rain clearing later.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-18,25.5,17.3,21.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-19,25.5,15.6,20.9,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-20,25.3,15.4,20.9,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-21,25.8,17.7,21.2,0.2,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-22,25.8,20.3,22.8,0.2,100,8.33,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-23,25.2,21.6,22.9,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-24,26.4,21,23.2,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-25,26.9,22.9,24,0.3,100,8.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-26,27.8,22.4,24.2,2.2,100,33.33,rain,0,0,Partly cloudy throughout the day with rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-27,26.2,19.8,23,0.6,100,8.33,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-28,26.1,18.3,22.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-29,27.7,20.2,23.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-30,28.3,20,23.3,0.9,100,20.83,rain,0,0,Partly cloudy throughout the day with rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-03-31,27,23,25.1,0,0,0,,0,0,Clearing in the afternoon.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-01,35,23.5,27.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-02,25.6,20.6,22.7,1.5,100,50,rain,0,0,Partly cloudy throughout the day with rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-03,26.2,19.9,23.1,1.4,100,33.33,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-04,29.8,22.1,25.7,0.3,100,12.5,rain,0,0,Partly cloudy throughout the day with rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-05,33.8,24.4,27.5,0.4,100,8.33,rain,0,0,Partly cloudy throughout the day with rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-06,30,24.1,27.1,0.4,100,16.67,rain,0,0,Partly cloudy throughout the day with rain clearing later.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-07,32.9,23.3,27.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-08,31.8,24.5,27.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-09,32.4,21.4,26.5,0,0,0,,0,0,Becoming cloudy in the afternoon.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-10,28.6,24.4,25.9,0.3,100,8.33,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-11,32.9,24,27.3,0.7,100,20.83,rain,0,0,Partly cloudy throughout the day with rain in the morning and afternoon.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-12,31.1,23.4,27.1,0.3,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-13,25.5,20.4,22.6,9.1,100,50,rain,0,0,Partly cloudy throughout the day with rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-14,29.4,19.6,24.3,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-15,33.4,20.8,26.7,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-16,35.4,20.4,27.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-17,36.7,22.6,28.7,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-18,34.7,23.7,28.5,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-19,35,25.8,29.8,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-20,33.7,25.4,29,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-21,30.5,24.8,27.6,0.3,100,12.5,rain,0,0,Becoming cloudy in the afternoon with late afternoon rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-22,32.5,23,27.3,0.8,100,29.17,rain,0,0,Partly cloudy throughout the day with rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-23,27.5,21.7,23.9,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-24,27.9,20.5,23.6,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-25,28.5,19.7,23.9,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-26,28.4,18.3,24.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-27,28.9,22.1,25.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-28,31.3,23.3,26.3,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-29,30.5,23.4,26.5,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-04-30,32,23.9,28.2,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-01,36.4,25.4,30.8,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-02,36.5,25.7,31.4,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-03,37.7,26.7,31.7,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-04,33.7,26.5,30.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-05,38.5,26.5,31.5,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-06,38.2,26.7,31.9,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-07,37.3,27.8,32.4,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-08,38.2,26.8,32.5,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-09,39.8,26.8,31.7,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-10,36.3,28.1,31.9,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with early morning rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-11,37.1,27.9,32.1,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-12,37.9,27.3,32.4,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-13,37.5,28.2,33,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-14,40.5,29.3,33.6,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-15,38.7,26.6,31.9,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-16,36.8,26.3,30.9,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-17,36.5,27.9,30.7,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-18,37,28.9,32,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-19,32.2,27.5,29.9,0.1,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-20,33.4,26.7,29.5,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-21,32.9,28,30.4,0.6,100,8.33,rain,0,0,Clear conditions throughout the day with afternoon rain.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-22,38.8,27.9,32.5,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-23,41,27.7,33.7,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-24,39,27.6,32.8,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-25,36.5,27,31.5,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41170399999",obs
2019-05-26,37,26.8,32.2,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-27,38.9,27.4,33.4,0,0,0,,0,0,Partly cloudy throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-28,41.8,28.8,35.2,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41161099999,41170399999",obs
2019-05-29,44.2,29,35.7,0,0,0,,0,0,Clear conditions throughout the day.,"OTHH,OTBD,41170599999,41170099999,41170399999",obs
