name,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
Circuit Zandvoort,2017-11-18,9.4,6.3,8.1,3.563,100,37.5,rain,0,0,Partly cloudy throughout the day with rain.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-11-19,9.3,6.9,7.8,2.307,100,62.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-11-20,11.7,6,8.5,11.672,100,79.17,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-11-21,12.4,11.2,11.6,1.562,100,45.83,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-11-22,13.5,11.1,11.7,0.837,100,33.33,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-11-23,13.4,9.5,11.5,2.839,100,25,rain,0,0,Partly cloudy throughout the day with rain.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-11-24,9.8,4.4,7.8,3.627,100,45.83,rain,0,0,Clearing in the afternoon with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-11-25,7.5,1.6,4.9,1.26,100,25,rain,0,0,Partly cloudy throughout the day with rain.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-11-26,8,4.8,6.5,2.784,100,50,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-11-27,9.9,6.5,8.1,12.545,100,91.67,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-11-28,7.4,4.8,6.5,5.979,100,58.33,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-11-29,5.9,0.8,3.3,3.102,100,66.67,"rain,snow",0,0,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2017-11-30,4.6,1,3,7.661,100,87.5,"rain,snow",0,0,Becoming cloudy in the afternoon with a chance of rain or snow throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-01,4.5,-1.2,0.8,0.129,100,16.67,"rain,snow",0,0,Partly cloudy throughout the day with rain or snow.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-02,2.1,-2.9,0.2,0.053,100,4.17,"rain,snow",0,0,Partly cloudy throughout the day with late afternoon rain or snow.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-03,8.5,2.5,6.3,2.122,100,66.67,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-04,9.1,7,8,0.64,100,50,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-05,9.2,7.8,8.5,0,0,0,,0,0,Cloudy skies throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-06,9.9,8,8.9,0,0,0,,0,0,Cloudy skies throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06235099999,06269099999,06257099999,06344099999,EHAM",obs
Circuit Zandvoort,2017-12-07,8.1,5.1,6.7,7.676,100,37.5,rain,0,0,Partly cloudy throughout the day with rain.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2017-12-08,7.2,2.3,4.1,11.505,100,87.5,rain,0.5,0,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
Circuit Zandvoort,2017-12-09,5.1,2.9,4,8.757,100,95.83,rain,0.3,0,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,"06260099999,06348099999,06249099999,06240099999,06330099999,06257099999",obs
